"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"107452530","PONTOTOC","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"200097024","OKLAHOMA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100135885","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100950469","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100560558","TULSA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100953364","CLEVELAND","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100415222","COTTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100260951","COMANCHE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"301532848","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100144438","ROGERS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100685008","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103933853","DELAWARE","ON","DINING","CASUAL DINING","Y","Y"
"200673226","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100894973","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201765382","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"100203261","GRADY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107441369","OKLAHOMA","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"101533075","CUSTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100684905","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101652853","BRYAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103606454","SEQUOYAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100531419","LE FLORE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100097792","KINGFISHER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100098653","CHEROKEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100356182","TULSA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107231357","WASHINGTON","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101542732","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107405160","LOGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100137387","GARVIN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100554516","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100290292","MUSKOGEE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102338890","KIOWA","ON","DINING","CASUAL DINING","Y","Y"
"101706099","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100330151","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101841270","CANADIAN","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100162241","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101911118","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"200096836","CLEVELAND","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200135891","MURRAY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101946378","OKFUSKEE","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"101515789","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101822014","MCCLAIN","OFF","GROCERY","SUPERCENTER","Y","N"
"100208481","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100208553","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103925173","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200699493","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101945829","MCCLAIN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100307673","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100450429","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202068907","CLEVELAND","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"200681780","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107266072","LINCOLN","ON","RECREATION","CASINO/GAMBLING","Y","Y"
"100742094","STEPHENS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103779971","TULSA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101930521","COMANCHE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102393134","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100495722","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107223937","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100139621","ALFALFA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100269341","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100465402","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"203559286","KIOWA","ON","DINING","CASUAL DINING","Y","Y"
"200685015","OSAGE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101820211","LE FLORE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100962128","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100096772","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101767913","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101923258","MUSKOGEE","ON","DINING","CASUAL DINING","Y","Y"
"200320325","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942843","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"100391819","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100391834","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101852432","OKLAHOMA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"103735162","PAYNE","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","N"
"100742109","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107459292","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"107514155","CHOCTAW","OFF","LIQUOR","BEER SPECIALTY STORE","Y","N"
"107526955","TULSA","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"101693736","TULSA","ON","DINING","FAST CASUAL","Y","N"
"101936964","WASHINGTON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100566409","SEQUOYAH","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"202556742","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100550739","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100673130","GARVIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102228821","OKLAHOMA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"300251242","OKFUSKEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100500157","CUSTER","OFF","MASS MERCHANDISER","CONVENTIONAL MASS MERCH","Y","N"
"100647203","KAY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200684889","LOGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100473644","MAYES","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097694","CUSTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200323023","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100691457","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101965306","PAYNE","ON","DINING","FAST CASUAL","Y","N"
"200097657","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107457795","OKLAHOMA","OFF","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N"
"100699511","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200329184","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"207445587","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101737964","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"107335479","OKLAHOMA","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"100465382","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100424893","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101976624","CHEROKEE","OFF","EXTENDED MASTER OFF-PREMISE","MARINA","N","N"
"107202315","LE FLORE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"105526766","GARFIELD","ON","DINING","CASUAL DINING","Y","Y"
"101712822","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107445732","NOWATA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102551822","MCINTOSH","ON","DINING","CASUAL DINING","Y","Y"
"101527233","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100163248","COMANCHE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101973286","TULSA","ON","DINING","FAST CASUAL","Y","N"
"201438598","MAYES","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102714148","CARTER","OFF","EXTENDED MASTER OFF-PREMISE","RESIDENTIAL ADDRESS","N","N"
"101946669","BRYAN","ON","DINING","CASUAL DINING","Y","N"
"107475193","OKLAHOMA","ON","EXTENDED MASTER ON-PREMISE","INSTITUTION","N","N"
"101969232","WOODWARD","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100650220","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100550367","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097661","HARMON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103129889","OTTAWA","OFF","EXTENDED MASTER OFF-PREMISE","MARINA","N","N"
"200290166","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100754511","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"301919943","LE FLORE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101820165","JACKSON","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"102142111","COMANCHE","ON","DINING","FAST CASUAL","Y","N"
"100378002","MAYES","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102244965","OKLAHOMA","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"100681877","STEPHENS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200949729","DELAWARE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"200643928","OKMULGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202006676","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100754353","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942929","LOGAN","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"101759708","CLEVELAND","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"107363596","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100238035","MAYES","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100647189","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101968015","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"107182178","CLEVELAND","ON","DINING","FAST CASUAL","Y","Y"
"102520337","STEPHENS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"201712753","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100681878","JACKSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101937912","COMANCHE","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"103509745","TILLMAN","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107300468","POTTAWATOMIE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100953371","LE FLORE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"102052774","CANADIAN","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100450423","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201839963","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100396444","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100164484","CLEVELAND","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"101712889","SEQUOYAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"104025104","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100681856","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100323129","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101734600","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101812858","BRYAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201770142","DELAWARE","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","N"
"301525579","COMANCHE","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"102249656","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"101542662","OKLAHOMA","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","Y"
"101961372","MUSKOGEE","ON","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","N","N"
"102599258","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102334199","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"101973212","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"101911458","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"107366648","BLAINE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097840","ELLIS","OFF","GROCERY","SUPERETTE","Y","N"
"100989256","CREEK","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100097982","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100465400","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100449994","OSAGE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101582793","PAYNE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"301964156","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"200097080","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103648331","OSAGE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"202062420","WAGONER","ON","DINING","CASUAL DINING","Y","Y"
"101494181","CUSTER","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"204027450","OKLAHOMA","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"101921241","ADAIR","OFF","GROCERY","SUPERCENTER","Y","N"
"100923141","CLEVELAND","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100950460","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100449942","WOODWARD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100165798","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101874827","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200926168","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100450431","OKMULGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100316345","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107364841","NOWATA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101911271","CHEROKEE","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","N"
"107010875","LOVE","ON","DINING","CASUAL DINING","Y","Y"
"207483000","KINGFISHER","ON","DINING","CASUAL DINING","Y","Y"
"100754438","DELAWARE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101956688","WAGONER","ON","DINING","FAST CASUAL","Y","N"
"201945780","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101941121","JEFFERSON","ON","DINING","FAST CASUAL","Y","N"
"100252315","STEPHENS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100791492","LOGAN","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"104040593","CANADIAN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100647244","SEQUOYAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201940851","LOGAN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100635640","CARTER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100473505","CHEROKEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107390815","TULSA","ON","DINING","POLISHED CASUAL","Y","Y"
"107448074","KAY","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100438415","CLEVELAND","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107321117","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100554457","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101992315","LOGAN","ON","RECREATION","STADIUM/ARENA/CONVENTION","Y","Y"
"100318509","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101922344","OKLAHOMA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"201820152","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100566422","WOODWARD","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100795080","TULSA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100647638","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100616895","OKLAHOMA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100944547","KAY","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101771749","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"100165657","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101937566","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942045","NOWATA","ON","RECREATION","PRIVATE CLUB","Y","N"
"101930235","WOODWARD","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100431933","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100492235","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100546379","DELAWARE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100923159","CLEVELAND","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100330395","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201820133","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100263937","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100323052","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"203869413","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"100098687","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100742052","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202098855","PITTSBURG","ON","DINING","FAST CASUAL","Y","N"
"102061886","TULSA","OFF","GROCERY","SUPERCENTER","Y","N"
"100945229","GARFIELD","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100967507","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101638089","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107077406","CARTER","ON","DINING","CASUAL DINING","Y","N"
"101910202","KINGFISHER","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"203984614","OKLAHOMA","OFF","GROCERY","SUPERMARKET-LIMITED ASSORTMENT","Y","N"
"101930506","OKLAHOMA","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"101433304","PONTOTOC","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097532","JOHNSTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"203928105","CADDO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100673192","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201808541","NOBLE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101857854","CREEK","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100448495","WASHITA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107224433","PAWNEE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"100673241","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101945401","LOGAN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102003500","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102051568","OKLAHOMA","OFF","GROCERY","SUPERCENTER","Y","N"
"102061863","TULSA","OFF","GROCERY","SUPERCENTER","Y","N"
"101615435","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100450294","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101939333","CUSTER","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"107097596","TULSA","OFF","EXTENDED MASTER OFF-PREMISE","RESIDENTIAL ADDRESS","N","N"
"100985401","CLEVELAND","OFF","GROCERY","SUPERCENTER","Y","N"
"101992693","OKLAHOMA","NR","DISTRIBUTOR/SUB-DISTRIBUTOR","DISTRIBUTOR/SUB-DISTRIBUTOR","N","N"
"101734592","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100968905","GARVIN","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"207197744","TULSA","ON","DINING","FAST CASUAL","Y","N"
"101942869","OKLAHOMA","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","N"
"101757106","CHEROKEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101531925","ATOKA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100684879","GRADY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107515799","MUSKOGEE","ON","DINING","CASUAL DINING","Y","N"
"107403111","OKLAHOMA","ON","DINING","QUICK SERVICE RESTAURANT","Y","N"
"202209456","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102053177","SEQUOYAH","ON","RECREATION","CASINO/GAMBLING","Y","N"
"101644559","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200643925","MAYES","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100316285","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100691459","KINGFISHER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100673135","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101652887","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101534992","MCCLAIN","ON","RECREATION","CASINO/GAMBLING","Y","Y"
"107352816","WOODWARD","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"200954165","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101712849","ADAIR","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101532900","MCCLAIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100969495","STEPHENS","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"107349440","COMANCHE","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101434104","JACKSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100754444","OTTAWA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101525581","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
