"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"105608125","CACHE","ON","DINING","CASUAL DINING","Y","N"
"105631059","WASHINGTON","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100301216","UINTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100447926","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101690180","SUMMIT","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105604440","SALT LAKE","ON","RECREATION","THEATER","Y","Y"
"105631572","WASHINGTON","ON","LODGING","RESORT/CONVENTION","Y","Y"
"101743124","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200549457","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101966299","SEVIER","NR","NON RETAIL","CLIENT INTERNAL","N","N"
"100301273","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100550451","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103971132","SUMMIT","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"201675232","TOOELE","ON","DINING","CASUAL DINING","Y","Y"
"101919234","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105629056","WASHINGTON","ON","CATERER","CATERING","Y","Y"
"101820681","WEBER","OFF","GROCERY","SUPERETTE","Y","N"
"107085963","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"105603931","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"100362795","WEBER","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100699296","TOOELE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100437179","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101647823","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100429584","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101446764","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101690187","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105627085","SALT LAKE","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"101643763","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105628542","GRAND","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","N"
"101903696","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"101772335","SALT LAKE","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"107177054","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200344422","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200682576","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201433200","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107420228","SALT LAKE","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"102180205","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100685647","SUMMIT","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101692103","KANE","ON","LODGING","RESORT/CONVENTION","Y","Y"
"200559955","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"205545094","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"200656554","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200274732","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101979303","KANE","ON","DINING","CASUAL DINING","Y","N"
"305621732","WEBER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100421002","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100484720","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100301151","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105529222","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"105624141","WEBER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101673100","UINTAH","ON","DINING","CASUAL DINING","Y","Y"
"105614376","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"100685683","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101735262","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101471160","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105606326","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101643757","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102336065","SALT LAKE","ON","DINING","CASUAL DINING","Y","N"
"100140184","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200689730","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100988015","PIUTE","OFF","CATEGORY KILLER","HOME IMPROVEMENT","Y","N"
"107240610","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101874679","SALT LAKE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"200195300","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107503769","DAVIS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107494125","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107522578","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200485230","CARBON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107387709","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"200685677","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112114","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101881640","IRON","ON","DINING","CASUAL DINING","Y","Y"
"100562132","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100267393","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103607650","UTAH","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"100385890","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"105628727","WEBER","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","N"
"101933389","PIUTE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112286","WEBER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100317170","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301153","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103760306","SANPETE","ON","DINING","CASUAL DINING","Y","N"
"103506805","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"107096138","WASHINGTON","ON","DINING","CASUAL DINING","Y","N"
"100619475","SANPETE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100693968","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101789452","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100636288","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101957910","SEVIER","ON","DINING","FAST CASUAL","Y","N"
"201794449","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102625802","UTAH","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"103516771","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105619494","SALT LAKE","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"107274864","JUAB","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"202053457","SUMMIT","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"300653147","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105600326","DAVIS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"100586548","IRON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100634821","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102018095","SALT LAKE","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"101544285","MILLARD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100460895","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101437218","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100484741","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"103752221","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100477817","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101430791","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101415007","DAVIS","OFF","MILITARY OFF-PREMISE","MILITARY LIQUOR STORE","Y","Y"
"100187499","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101415014","SALT LAKE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100362797","WEBER","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"105619839","SALT LAKE","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"101961260","GRAND","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100902318","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"104002170","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100657232","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102555867","SALT LAKE","ON","DINING","FAST CASUAL","Y","Y"
"100140197","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100111893","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101433067","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105544579","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"102214133","KANE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100685660","DUCHESNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101734364","WEBER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"200963577","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100286222","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200344427","SANPETE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101607591","SALT LAKE","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101626495","UTAH","ON","DINING","FAST CASUAL","Y","N"
"401612394","MILLARD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107494104","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107368304","SALT LAKE","ON","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","N","N"
"205621393","SALT LAKE","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"200158687","CARBON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100685672","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"301447298","RICH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100797773","GRAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105616766","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101993513","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100447935","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100925190","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102046370","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101488540","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"202015872","UTAH","ON","DINING","CASUAL DINING","Y","N"
"200846411","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201435974","IRON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105613589","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"107369204","SALT LAKE","NR","NON RETAIL","CLIENT INTERNAL","N","N"
"102288226","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100112413","IRON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100637461","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100350392","DUCHESNE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100267394","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100634088","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100314852","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100362266","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"205613892","SALT LAKE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"100221792","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105627347","SALT LAKE","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","N"
"105529963","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"103645034","UINTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101415034","SALT LAKE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100551997","SALT LAKE","OFF","GROCERY","SUPERCENTER","Y","N"
"102118050","UTAH","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"101478575","SANPETE","OFF","GROCERY","SUPERCENTER","Y","N"
"103685481","WASATCH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100685655","MORGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201693234","SEVIER","ON","DINING","CASUAL DINING","Y","N"
"102480067","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200699324","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101673086","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"101434468","SAN JUAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100682582","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100634815","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101612391","JUAB","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107158733","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101778740","SEVIER","OFF","GROCERY","SUPERCENTER","Y","N"
"105615994","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105608865","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"101924068","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100416490","BOX ELDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101874804","UTAH","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"101689397","DAGGETT","ON","RECREATION","OTHER ENTERTAINMENT","Y","Y"
"102062081","UTAH","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"101674083","SAN JUAN","ON","LODGING","FULL SERVICE LODGING","Y","N"
"105616300","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101431674","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101643741","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103867863","DAVIS","ON","DINING","CASUAL DINING","Y","N"
"101820670","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100507008","CACHE","OFF","GROCERY","SUPERCENTER","Y","N"
"107300322","SEVIER","ON","DINING","CASUAL DINING","Y","N"
"200274725","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200274739","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103941890","SALT LAKE","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"205546075","SALT LAKE","ON","DINING","FAST CASUAL","Y","N"
"107454134","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"207413023","DAVIS","OFF","GROCERY","SUPERCENTER","Y","N"
"107515448","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"107488192","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"107404193","UTAH","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"205612461","KANE","ON","DINING","CASUAL DINING","Y","N"
"200585481","EMERY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107207010","CACHE","ON","DINING","CASUAL DINING","Y","N"
"200637132","BEAVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107445737","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105621497","TOOELE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"100925194","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101612395","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105615041","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"100515498","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100279144","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100362260","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"103687404","TOOELE","ON","DINING","CASUAL DINING","Y","Y"
"100301249","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102439299","DAVIS","ON","DINING","FAST CASUAL","Y","N"
"101430946","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105615805","UINTAH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100650792","CACHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100571607","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101690097","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"105607459","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"100412001","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105597320","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"100301299","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101530944","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103848206","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"400492299","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107368725","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"107086382","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200651534","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107029194","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101610668","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105529184","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"100193653","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102709741","SUMMIT","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101710882","JUAB","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103189770","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"101692200","UTAH","ON","DINING","CASUAL DINING","Y","Y"
"104001666","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100689579","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"205610464","WASHINGTON","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"107078454","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201431824","SALT LAKE","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"107441492","WEBER","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"301430084","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"400653536","SEVIER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102628281","WEBER","NR","NON RETAIL","CLIENT INTERNAL","N","N"
"100441524","DAVIS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101840007","DAVIS","ON","MILITARY ON-PREMISE","MILITARY RECREATION","Y","Y"
"101857001","UTAH","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"100364053","WASHINGTON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102176762","DAVIS","ON","DINING","CASUAL DINING","Y","Y"
"101440776","UTAH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103186350","WASHINGTON","OFF","GROCERY","SUPERCENTER","Y","N"
"102194316","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105601189","DAVIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100689164","EMERY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100993749","DAVIS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105625545","SALT LAKE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105545532","SALT LAKE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"100317163","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100301329","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102649108","SALT LAKE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101906682","SALT LAKE","OFF","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","Y","N"
"201745096","SALT LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100350373","BOX ELDER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100983938","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201608233","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200797966","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101648726","RICH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100111864","UINTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100914594","UTAH","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101579372","SALT LAKE","ON","DINING","FINE DINING","Y","Y"
"101691486","GRAND","ON","DINING","CASUAL DINING","Y","Y"
"100329516","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100682568","TOOELE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101875706","DUCHESNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101980806","DAVIS","ON","MILITARY ON-PREMISE","MILITARY DINING","Y","Y"
"100330306","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100996876","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102119809","IRON","ON","DINING","CASUAL DINING","Y","Y"
"102572641","DAVIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100626471","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101949401","GARFIELD","OFF","EXTENDED MASTER OFF-PREMISE","GIFT/VARIETY","N","N"
"201436720","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"300481153","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102249286","IRON","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101740518","MORGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101671770","DAVIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"103883180","SALT LAKE","NR","NON RETAIL","CLIENT INTERNAL","N","N"
"101690453","SALT LAKE","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"107181709","WEBER","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"200426710","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"301946898","SALT LAKE","OFF","EXTENDED MASTER OFF-PREMISE","PIPE/CIGAR/TOBACCO","N","N"
"200340427","SALT LAKE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107434697","UTAH","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"205607960","SALT LAKE","ON","DINING","CASUAL DINING","Y","Y"
"107506414","WEBER","ON","DINING","CASUAL DINING","Y","Y"
"200340009","WEBER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
